Report.date,Mlocation,Zone,Start.date.time,End.date.time,Notification.sent,Off-line.duration,High.Level.Reason
2018-09-01T00:00:00Z,AM0035,ZoneHASK,2018-09-01T07:49:00Z,2018-09-01T09:40:00Z,2018-09-01T08:10:00Z,1.850000001664739,Most.p(CP_OFF)
2018-09-01T00:00:00Z,NM0208,ZoneBMAR,2018-09-01T11:43:00Z,2018-09-01T12:08:00Z,2018-09-01T12:03:00Z,0.41666666889796034,Most.p(CP_OFF)
2018-09-01T00:00:00Z,NM0217,ZoneBMAR,2018-09-01T11:43:00Z,2018-09-01T12:08:00Z,2018-09-01T12:03:00Z,0.41666666889796034,Most.p(CP_OFF)
2018-09-01T00:00:00Z,AM0015,ZoneBMAR,2018-09-01T11:20:00Z,2018-09-01T14:43:00Z,2018-09-01T11:40:00Z,3.383333332836628,Most.p(CP_OFF)
2018-09-01T00:00:00Z,GM0066,ZoneBMAR,2018-09-01T11:20:00Z,2018-09-01T14:43:00Z,2018-09-01T11:40:00Z,3.383333332836628,Most.p(CP_OFF)
2018-09-01T00:00:00Z,KM0136,ZoneHASK,2018-09-01T11:20:00Z,2018-09-01T14:43:00Z,2018-09-01T11:40:00Z,3.383333332836628,Most.p(CP_OFF)
2018-09-01T00:00:00Z,KM0152,ZoneBMAR,2018-09-01T11:20:00Z,2018-09-01T14:43:00Z,2018-09-01T11:40:00Z,3.383333332836628,Most.p(CP_OFF)
2018-09-01T00:00:00Z,KM0159,ZoneBMAR,2018-09-01T11:20:00Z,2018-09-01T14:43:00Z,2018-09-01T11:40:00Z,3.383333332836628,Most.p(CP_OFF)
2018-09-01T00:00:00Z,SM0247,ZoneBMAR,2018-09-01T11:20:00Z,2018-09-01T14:43:00Z,2018-09-01T11:40:00Z,3.383333332836628,Most.p(CP_OFF)
2018-09-01T00:00:00Z,TM0269,ZoneBMAR,2018-09-01T11:20:00Z,2018-09-01T14:43:00Z,2018-09-01T11:40:00Z,3.383333332836628,Most.p(CP_OFF)
2018-09-01T00:00:00Z,TM0283,ZoneBMAR,2018-09-01T11:20:00Z,2018-09-01T14:43:00Z,2018-09-01T11:40:00Z,3.383333332836628,Most.p(CP_OFF)
2018-09-01T00:00:00Z,KM0162,ZoneCKAS,2018-09-01T14:53:00Z,2018-09-01T16:57:00Z,2018-09-01T15:13:00Z,2.066666666418314,Most.p(CP_OFF)
2018-09-01T00:00:00Z,HM0102,ZoneCKAS,2018-09-01T11:29:00Z,2018-09-01T16:58:00Z,2018-09-01T11:49:00Z,5.48333333269693,Most.p(CP_OFF)
2018-09-01T00:00:00Z,VM0310,ZoneBMAR,2018-09-01T17:20:00Z,2018-09-02T10:10:00Z,2018-09-01T17:40:00Z,16.833333333721384,Most.p(CP_OFF)
2018-09-01T00:00:00Z,CM0055,ZoneDSHA,2018-09-01T18:47:00Z,2018-09-04T15:00:00Z,2018-09-01T19:05:00Z,68.21666666638339,CP_OFF
2018-09-02T00:00:00Z,NM0215,ZoneBMAR,2018-09-02T09:07:00Z,2018-09-02T09:34:00Z,2018-09-02T09:27:00Z,0.4500000000698492,Most.p(CP_OFF)
2018-09-02T00:00:00Z,NM0213,ZoneBMAR,2018-09-02T09:07:00Z,2018-09-02T09:34:00Z,2018-09-02T09:27:00Z,0.4500000000698492,Most.p(CP_OFF)
2018-09-02T00:00:00Z,KM0137,ZoneHASK,2018-09-02T09:07:00Z,2018-09-02T10:34:00Z,2018-09-02T09:27:00Z,1.4500000008847564,Most.p(CP_OFF)
2018-09-02T00:00:00Z,SM0244,ZoneHASK,2018-09-02T09:07:00Z,2018-09-02T10:34:00Z,2018-09-02T09:27:00Z,1.4500000008847564,Most.p(CP_OFF)
2018-09-02T00:00:00Z,ZM0320,ZoneFMTU,2018-09-02T09:07:00Z,2018-09-02T10:34:00Z,2018-09-02T09:27:00Z,1.4500000008847564,Most.p(CP_OFF)
2018-09-02T00:00:00Z,AM0012,ZoneCKAS,2018-09-02T12:13:00Z,2018-09-02T13:18:00Z,2018-09-02T12:33:00Z,1.0833333335467614,Most.p(CP_OFF)
2018-09-02T00:00:00Z,KM0162,ZoneCKAS,2018-09-02T12:13:00Z,2018-09-02T13:18:00Z,2018-09-02T12:33:00Z,1.0833333335467614,Most.p(CP_OFF)
2018-09-02T00:00:00Z,MM0186,ZoneCKAS,2018-09-02T12:13:00Z,2018-09-02T13:18:00Z,2018-09-02T12:33:00Z,1.0833333335467614,Most.p(CP_OFF)
2018-09-02T00:00:00Z,MM0197,ZoneCKAS,2018-09-02T12:13:00Z,2018-09-02T13:18:00Z,2018-09-02T12:33:00Z,1.0833333335467614,Most.p(CP_OFF)
2018-09-02T00:00:00Z,DM0061,ZoneBMAR,2018-09-02T19:00:00Z,2018-09-02T19:05:00Z,2018-09-02T19:27:00Z,0.08333333273185417,CP_OFF
2018-09-02T00:00:00Z,VM0310,ZoneBMAR,2018-09-02T14:32:00Z,2018-09-02T19:25:00Z,2018-09-02T14:52:00Z,4.883333332836628,Most.p(CP_OFF)
2018-09-02T00:00:00Z,MM0182,ZoneBMAR,2018-09-02T20:13:00Z,2018-09-02T21:40:00Z,2018-09-02T20:36:00Z,1.4500000008847564,CP_OFF
2018-09-02T00:00:00Z,CM0046,ZoneBMAR,2018-09-02T19:05:00Z,2018-09-02T21:40:00Z,2018-09-02T19:27:00Z,2.5833333337213844,CP_OFF
2018-09-02T00:00:00Z,KM0166,ZoneBMAR,2018-09-02T19:05:00Z,2018-09-02T21:40:00Z,2018-09-02T19:27:00Z,2.5833333337213844,CP_OFF
2018-09-02T00:00:00Z,MM0192,ZoneBMAR,2018-09-02T19:05:00Z,2018-09-02T21:40:00Z,2018-09-02T19:27:00Z,2.5833333337213844,CP_OFF
2018-09-02T00:00:00Z,NM0199,ZoneBMAR,2018-09-02T19:05:00Z,2018-09-02T21:40:00Z,2018-09-02T19:27:00Z,2.5833333337213844,CP_OFF
2018-09-02T00:00:00Z,TM0277,ZoneBMAR,2018-09-02T19:05:00Z,2018-09-02T21:40:00Z,2018-09-02T19:27:00Z,2.5833333337213844,CP_OFF
2018-09-02T00:00:00Z,VM0305,ZoneBMAR,2018-09-02T19:05:00Z,2018-09-02T21:40:00Z,2018-09-02T19:27:00Z,2.5833333337213844,CP_OFF
2018-09-02T00:00:00Z,VM0308,ZoneBMAR,2018-09-02T19:05:00Z,2018-09-02T21:40:00Z,2018-09-02T19:27:00Z,2.5833333337213844,CP_OFF
2018-09-02T00:00:00Z,TM0265,ZoneFMTU,2018-09-02T09:07:00Z,2018-09-02T10:34:00Z,2018-09-02T09:27:00Z,1.4500000008847564,Most.p(CP_OFF)
2018-09-03T00:00:00Z,MM0172,ZoneBMAR,2018-09-03T02:10:00Z,2018-09-03T09:14:00Z,2018-09-03T08:46:00Z,7.066666665603407,Most.p(CP_OFF)
2018-09-03T00:00:00Z,TM0267,ZoneBMAR,2018-09-03T02:10:00Z,2018-09-03T09:14:00Z,2018-09-03T08:46:00Z,7.066666665603407,Most.p(CP_OFF)
2018-09-03T00:00:00Z,AM0037,ZoneEHAD,2018-09-03T10:55:00Z,2018-09-03T11:28:00Z,2018-09-03T11:16:00Z,0.5500000007450581,Most.p(CP_OFF)
2018-09-03T00:00:00Z,MM0189,ZoneCKAS,2018-09-03T11:55:00Z,2018-09-03T12:37:00Z,2018-09-03T12:14:00Z,0.6999999982654117,Most.p(CP_OFF)
2018-09-03T00:00:00Z,AM0003,ZoneBMAR,2018-09-03T12:20:00Z,2018-09-03T12:50:00Z,2018-09-03T12:41:00Z,0.49999999918509275,CP_OFF
2018-09-03T00:00:00Z,CM0046,ZoneBMAR,2018-09-03T12:20:00Z,2018-09-03T12:50:00Z,2018-09-03T12:41:00Z,0.49999999918509275,CP_OFF
2018-09-03T00:00:00Z,MM0179,ZoneBMAR,2018-09-03T12:20:00Z,2018-09-03T12:50:00Z,2018-09-03T12:41:00Z,0.49999999918509275,CP_OFF
2018-09-03T00:00:00Z,TM0277,ZoneBMAR,2018-09-03T12:20:00Z,2018-09-03T12:50:00Z,2018-09-03T12:41:00Z,0.49999999918509275,CP_OFF
2018-09-03T00:00:00Z,VM0305,ZoneBMAR,2018-09-03T12:20:00Z,2018-09-03T12:50:00Z,2018-09-03T12:41:00Z,0.49999999918509275,CP_OFF
2018-09-03T00:00:00Z,IM0108,ZoneHASK,2018-09-03T12:08:00Z,2018-09-03T12:56:00Z,2018-09-03T12:22:00Z,0.7999999991152436,CP_OFF
2018-09-03T00:00:00Z,AM0029,ZoneHASK,2018-09-03T12:08:00Z,2018-09-03T12:56:00Z,2018-09-03T12:22:00Z,0.7999999991152436,CP_OFF
2018-09-03T00:00:00Z,HM0104,ZoneHASK,2018-09-03T12:08:00Z,2018-09-03T12:56:00Z,2018-09-03T12:22:00Z,0.7999999991152436,CP_OFF
2018-09-03T00:00:00Z,KM0139,ZoneHASK,2018-09-03T12:08:00Z,2018-09-03T12:56:00Z,2018-09-03T12:22:00Z,0.7999999991152436,CP_OFF
2018-09-03T00:00:00Z,BM0038,ZoneHASK,2018-09-03T12:08:00Z,2018-09-03T13:03:00Z,2018-09-03T12:22:00Z,0.9166666654637083,CP_OFF
2018-09-03T00:00:00Z,KM0126,ZoneFMTU,2018-09-03T13:35:00Z,2018-09-03T16:40:00Z,2018-09-03T14:03:00Z,3.083333332906477,Most.p(CP_OFF)
2018-09-03T00:00:00Z,MM0192,ZoneBMAR,2018-09-03T13:30:00Z,2018-09-03T16:45:00Z,2018-09-03T14:00:00Z,3.2500000008149073,Most.p(CP_OFF)
2018-09-03T00:00:00Z,AM0003,ZoneBMAR,2018-09-03T19:53:00Z,2018-09-03T20:49:00Z,2018-09-03T20:11:00Z,0.933333333581686,CP_OFF
2018-09-03T00:00:00Z,KM0121,ZoneFMTU,2018-09-03T19:53:00Z,2018-09-03T20:49:00Z,2018-09-03T20:11:00Z,0.933333333581686,CP_OFF
2018-09-03T00:00:00Z,KM0134,ZoneFMTU,2018-09-03T19:53:00Z,2018-09-03T20:49:00Z,2018-09-03T20:11:00Z,0.933333333581686,CP_OFF
2018-09-03T00:00:00Z,MM0171,ZoneFMTU,2018-09-03T19:53:00Z,2018-09-03T20:49:00Z,2018-09-03T20:11:00Z,0.933333333581686,CP_OFF
2018-09-03T00:00:00Z,SM0256,ZoneFMTU,2018-09-03T19:53:00Z,2018-09-03T20:49:00Z,2018-09-03T20:11:00Z,0.933333333581686,CP_OFF
2018-09-03T00:00:00Z,TM0285,ZoneFMTU,2018-09-03T19:53:00Z,2018-09-03T20:49:00Z,2018-09-03T20:11:00Z,0.933333333581686,CP_OFF
2018-09-03T00:00:00Z,KM0160,ZoneFMTU,2018-09-03T20:40:00Z,2018-09-04T09:13:00Z,2018-09-03T21:00:00Z,12.550000000745058,Most.p(CP_OFF)
2018-09-03T00:00:00Z,MM0198,ZoneFMTU,2018-09-03T20:40:00Z,2018-09-04T09:13:00Z,2018-09-03T21:00:00Z,12.550000000745058,Most.p(CP_OFF)
2018-09-04T00:00:00Z,KM0116,ZoneFMTU,2018-09-04T09:28:00Z,2018-09-04T11:02:00Z,2018-09-04T09:49:00Z,1.5666666672332212,Most.p(CP_OFF)
2018-09-04T00:00:00Z,KM0141,ZoneFMTU,2018-09-04T09:28:00Z,2018-09-04T11:02:00Z,2018-09-04T09:49:00Z,1.5666666672332212,Most.p(CP_OFF)
2018-09-04T00:00:00Z,KM0134,ZoneFMTU,2018-09-04T10:50:00Z,2018-09-04T12:53:00Z,2018-09-04T11:51:00Z,2.050000000919681,Most.p(CP_OFF)
2018-09-04T00:00:00Z,GM0073,ZoneFMTU,2018-09-04T11:36:00Z,2018-09-04T13:26:00Z,2018-09-04T11:52:00Z,1.8333333335467614,CP_OFF
2018-09-04T00:00:00Z,HM0079,ZoneFMTU,2018-09-04T11:36:00Z,2018-09-04T13:26:00Z,2018-09-04T11:52:00Z,1.8333333335467614,CP_OFF
2018-09-04T00:00:00Z,KM0148,ZoneFMTU,2018-09-04T11:36:00Z,2018-09-04T13:26:00Z,2018-09-04T11:52:00Z,1.8333333335467614,CP_OFF
2018-09-04T00:00:00Z,NM0206,ZoneFMTU,2018-09-04T11:36:00Z,2018-09-04T13:26:00Z,2018-09-04T11:52:00Z,1.8333333335467614,CP_OFF
2018-09-04T00:00:00Z,PM0228,ZoneFMTU,2018-09-04T11:36:00Z,2018-09-04T13:26:00Z,2018-09-04T11:52:00Z,1.8333333335467614,CP_OFF
2018-09-04T00:00:00Z,SM0259,ZoneFMTU,2018-09-04T11:36:00Z,2018-09-04T13:26:00Z,2018-09-04T11:52:00Z,1.8333333335467614,CP_OFF
2018-09-04T00:00:00Z,TM0285,ZoneFMTU,2018-09-04T11:36:00Z,2018-09-04T13:26:00Z,2018-09-04T11:52:00Z,1.8333333335467614,CP_OFF
2018-09-04T00:00:00Z,HM0101,ZoneEHAD,2018-09-04T09:15:00Z,2018-09-04T13:27:00Z,2018-09-04T09:36:00Z,4.200000000069849,Most.p(CP_OFF)
2018-09-04T00:00:00Z,AM0033,ZoneCKAS,2018-09-03T11:02:00Z,2018-09-04T13:31:00Z,2018-09-04T08:09:00Z,26.483333332871553,CP_OFF
2018-09-04T00:00:00Z,DM0062,ZoneCKAS,2018-09-03T11:02:00Z,2018-09-04T13:31:00Z,2018-09-04T08:09:00Z,26.483333332871553,CP_OFF
2018-09-04T00:00:00Z,GM0068,ZoneCKAS,2018-09-03T11:02:00Z,2018-09-04T13:31:00Z,2018-09-04T08:09:00Z,26.483333332871553,CP_OFF
2018-09-04T00:00:00Z,HM0082,ZoneCKAS,2018-09-03T11:02:00Z,2018-09-04T13:31:00Z,2018-09-04T08:09:00Z,26.483333332871553,CP_OFF
2018-09-04T00:00:00Z,SM0239,ZoneCKAS,2018-09-03T11:02:00Z,2018-09-04T13:31:00Z,2018-09-04T08:09:00Z,26.483333332871553,CP_OFF
2018-09-04T00:00:00Z,TM0270,ZoneCKAS,2018-09-03T11:02:00Z,2018-09-04T13:31:00Z,2018-09-04T08:09:00Z,26.483333332871553,CP_OFF
2018-09-04T00:00:00Z,TM0273,ZoneCKAS,2018-09-03T11:02:00Z,2018-09-04T13:31:00Z,2018-09-04T08:09:00Z,26.483333332871553,CP_OFF
2018-09-04T00:00:00Z,VM0312,ZoneCKAS,2018-09-03T11:02:00Z,2018-09-04T13:31:00Z,2018-09-04T08:09:00Z,26.483333332871553,CP_OFF
2018-09-04T00:00:00Z,VM0308,ZoneBMAR,2018-09-04T11:48:00Z,2018-09-04T14:20:00Z,2018-09-04T11:48:00Z,2.533333331986796,Most.p(CP_OFF)
2018-09-04T00:00:00Z,AM0012,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,AM0034,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,GM0067,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,HM0102,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,KM0128,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,KM0162,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,KM0165,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,MM0186,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,MM0197,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,VM0304,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,YM0316,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T14:30:00Z,2018-09-04T14:02:00Z,0.8500000008498318,CP_OFF
2018-09-04T00:00:00Z,AM0005,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,AM0006,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,AM0025,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,BM0040,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,DM0059,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,GM0064,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,GM0074,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,HM0080,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,HM0097,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,KM0130,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,LM0168,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,MM0187,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,MM0193,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,NM0205,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,NM0221,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,SM0248,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,SM0257,ZoneCKAS,2018-09-04T10:10:00Z,2018-09-04T15:55:00Z,2018-09-04T10:34:00Z,5.749999999185093,CP_OFF
2018-09-04T00:00:00Z,MM0189,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T15:55:00Z,2018-09-04T14:02:00Z,2.266666665673256,CP_OFF
2018-09-04T00:00:00Z,MM0195,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T15:55:00Z,2018-09-04T14:02:00Z,2.266666665673256,CP_OFF
2018-09-04T00:00:00Z,SM0255,ZoneCKAS,2018-09-04T13:39:00Z,2018-09-04T15:55:00Z,2018-09-04T14:02:00Z,2.266666665673256,CP_OFF
2018-09-04T00:00:00Z,GM0072,ZoneCKAS,2018-09-04T15:40:00Z,2018-09-04T17:03:00Z,2018-09-04T16:05:00Z,1.3833333334769122,Most.p(CP_OFF)
2018-09-04T00:00:00Z,AM0031,ZoneFMTU,2018-09-04T14:37:00Z,2018-09-04T17:14:00Z,2018-09-04T14:56:00Z,2.616666667163372,CP_OFF
2018-09-04T00:00:00Z,GM0076,ZoneFMTU,2018-09-04T14:37:00Z,2018-09-04T17:14:00Z,2018-09-04T14:56:00Z,2.616666667163372,CP_OFF
2018-09-04T00:00:00Z,HM0089,ZoneFMTU,2018-09-04T14:37:00Z,2018-09-04T17:14:00Z,2018-09-04T14:56:00Z,2.616666667163372,CP_OFF
2018-09-04T00:00:00Z,MM0188,ZoneFMTU,2018-09-04T14:37:00Z,2018-09-04T17:14:00Z,2018-09-04T14:56:00Z,2.616666667163372,CP_OFF
2018-09-04T00:00:00Z,VM0309,ZoneFMTU,2018-09-04T14:37:00Z,2018-09-04T17:14:00Z,2018-09-04T14:56:00Z,2.616666667163372,CP_OFF
2018-09-04T00:00:00Z,YM0314,ZoneFMTU,2018-09-04T14:37:00Z,2018-09-04T17:14:00Z,2018-09-04T14:56:00Z,2.616666667163372,CP_OFF
2018-09-04T00:00:00Z,MM0172,ZoneBMAR,2018-09-04T15:50:00Z,2018-09-04T17:17:00Z,2018-09-04T16:15:00Z,1.4500000008847564,Most.p(CP_OFF)
2018-09-04T00:00:00Z,MM0172,ZoneBMAR,2018-09-04T15:50:00Z,2018-09-04T17:17:00Z,2018-09-04T16:15:00Z,1.4500000008847564,Most.p(CP_OFF)
2018-09-04T00:00:00Z,MM0182,ZoneBMAR,2018-09-04T15:40:00Z,2018-09-04T18:10:00Z,2018-09-04T16:05:00Z,2.4999999983701855,Most.p(CP_OFF)
2018-09-04T00:00:00Z,CM0052,ZoneFMTU,2018-09-04T18:10:00Z,2018-09-04T18:30:00Z,2018-09-04T18:25:00Z,0.3333333335467614,Most.p(CP_OFF)
2018-09-04T00:00:00Z,BM0040,ZoneCKAS,2018-09-04T18:05:00Z,2018-09-04T20:05:00Z,2018-09-04T18:30:00Z,2.0000000016298145,Most.p(CP_OFF)
2018-09-04T00:00:00Z,GM0064,ZoneCKAS,2018-09-04T18:05:00Z,2018-09-04T20:05:00Z,2018-09-04T18:30:00Z,2.0000000016298145,Most.p(CP_OFF)
2018-09-04T00:00:00Z,GM0072,ZoneCKAS,2018-09-04T18:05:00Z,2018-09-04T20:05:00Z,2018-09-04T18:30:00Z,2.0000000016298145,Most.p(CP_OFF)
2018-09-04T00:00:00Z,GM0074,ZoneCKAS,2018-09-04T18:05:00Z,2018-09-04T20:05:00Z,2018-09-04T18:30:00Z,2.0000000016298145,Most.p(CP_OFF)
2018-09-04T00:00:00Z,KM0130,ZoneCKAS,2018-09-04T18:05:00Z,2018-09-04T20:05:00Z,2018-09-04T18:30:00Z,2.0000000016298145,Most.p(CP_OFF)
2018-09-04T00:00:00Z,NM0221,ZoneCKAS,2018-09-04T18:05:00Z,2018-09-04T20:05:00Z,2018-09-04T18:30:00Z,2.0000000016298145,Most.p(CP_OFF)
2018-09-04T00:00:00Z,VM0307,ZoneCKAS,2018-09-04T18:05:00Z,2018-09-04T20:05:00Z,2018-09-04T18:30:00Z,2.0000000016298145,Most.p(CP_OFF)
2018-09-04T00:00:00Z,VM0310,ZoneBMAR,2018-09-04T18:45:00Z,2018-09-04T23:51:00Z,2018-09-04T19:10:00Z,5.100000000034925,Most.p(CP_OFF)
2018-09-04T00:00:00Z,DM0062,ZoneCKAS,2018-09-04T20:28:00Z,2018-09-05T11:48:00Z,2018-09-04T20:48:00Z,15.333333333546761,CP_OFF
2018-09-04T00:00:00Z,GM0068,ZoneCKAS,2018-09-04T20:28:00Z,2018-09-05T11:48:00Z,2018-09-04T20:48:00Z,15.333333333546761,CP_OFF
2018-09-04T00:00:00Z,HM0082,ZoneCKAS,2018-09-04T20:28:00Z,2018-09-05T11:48:00Z,2018-09-04T20:48:00Z,15.333333333546761,CP_OFF
2018-09-04T00:00:00Z,SM0239,ZoneCKAS,2018-09-04T20:28:00Z,2018-09-05T11:48:00Z,2018-09-04T20:48:00Z,15.333333333546761,CP_OFF
2018-09-04T00:00:00Z,TM0273,ZoneCKAS,2018-09-04T20:28:00Z,2018-09-05T11:48:00Z,2018-09-04T20:48:00Z,15.333333333546761,CP_OFF
2018-09-04T00:00:00Z,UM0294,ZoneCKAS,2018-09-04T20:28:00Z,2018-09-05T11:48:00Z,2018-09-04T20:48:00Z,15.333333333546761,CP_OFF
2018-09-04T00:00:00Z,VM0312,ZoneCKAS,2018-09-04T20:28:00Z,2018-09-05T11:48:00Z,2018-09-04T20:48:00Z,15.333333333546761,CP_OFF
2018-09-04T00:00:00Z,JM0111,ZoneFMTU,2018-09-04T15:45:00Z,2018-09-05T14:32:00Z,2018-09-04T16:12:00Z,22.783333334431518,Most.p(CP_OFF)
2018-09-04T00:00:00Z,PM0227,ZoneCKAS,2018-09-04T16:45:00Z,2018-09-06T18:25:00Z,2018-09-04T17:09:00Z,49.66666666563833,Most.p(CP_OFF)
2018-09-05T00:00:00Z,KM0160,ZoneFMTU,2018-09-05T06:12:00Z,2018-09-05T08:05:00Z,2018-09-05T07:59:00Z,1.8833333351067267,Most.p(CP_OFF)
2018-09-05T00:00:00Z,NM0206,ZoneFMTU,2018-09-05T06:12:00Z,2018-09-05T08:35:00Z,2018-09-05T07:59:00Z,2.3833333342918195,Most.p(CP_OFF)
2018-09-05T00:00:00Z,CM0050,ZoneFMTU,2018-09-05T09:51:00Z,2018-09-05T11:36:00Z,2018-09-05T10:11:00Z,1.7499999983701855,CP_OFF
2018-09-05T00:00:00Z,KM0126,ZoneFMTU,2018-09-05T09:51:00Z,2018-09-05T11:36:00Z,2018-09-05T10:11:00Z,1.7499999983701855,CP_OFF
2018-09-05T00:00:00Z,MM0180,ZoneFMTU,2018-09-05T10:41:00Z,2018-09-05T11:36:00Z,2018-09-05T11:01:00Z,0.9166666656383313,CP_OFF
2018-09-05T00:00:00Z,QM0234,ZoneFMTU,2018-09-05T10:41:00Z,2018-09-05T11:36:00Z,2018-09-05T11:01:00Z,0.9166666656383313,CP_OFF
2018-09-05T00:00:00Z,SM0250,ZoneFMTU,2018-09-05T10:53:00Z,2018-09-05T11:48:00Z,2018-09-05T11:13:00Z,0.9166666679084301,Most.p(CP_OFF)
2018-09-05T00:00:00Z,DM0062,ZoneCKAS,2018-09-05T12:18:00Z,2018-09-05T13:10:00Z,2018-09-05T12:38:00Z,0.8666666665230878,CP_OFF
2018-09-05T00:00:00Z,GM0068,ZoneCKAS,2018-09-05T12:18:00Z,2018-09-05T13:10:00Z,2018-09-05T12:38:00Z,0.8666666665230878,CP_OFF
2018-09-05T00:00:00Z,HM0082,ZoneCKAS,2018-09-05T12:18:00Z,2018-09-05T13:10:00Z,2018-09-05T12:38:00Z,0.8666666665230878,CP_OFF
2018-09-05T00:00:00Z,SM0239,ZoneCKAS,2018-09-05T12:18:00Z,2018-09-05T13:10:00Z,2018-09-05T12:38:00Z,0.8666666665230878,CP_OFF
2018-09-05T00:00:00Z,TM0273,ZoneCKAS,2018-09-05T12:18:00Z,2018-09-05T13:10:00Z,2018-09-05T12:38:00Z,0.8666666665230878,CP_OFF
2018-09-05T00:00:00Z,UM0294,ZoneCKAS,2018-09-05T12:18:00Z,2018-09-05T13:10:00Z,2018-09-05T12:38:00Z,0.8666666665230878,CP_OFF
2018-09-05T00:00:00Z,VM0312,ZoneCKAS,2018-09-05T12:18:00Z,2018-09-05T13:10:00Z,2018-09-05T12:38:00Z,0.8666666665230878,CP_OFF
